站号,站名,观测时间,气温4次平均,最高气温,最低气温,20-20降水量,本站气压4次平均,相对湿度4次平均,最小相对湿度,10分钟风速4次平均,日最大风风速,日照时数合计
53798,邢台,2015-06-20,24.2,28.6,18.3,0.0,990.7,52,32,2.4,6.5,11.0
53698,石家庄,2015-06-21,26.5,30.5,22.2,0.0,996.3,42,28,1.3,3.7,3.7
53798,邢台,2015-06-21,25.3,29.7,21.0,0.0,987.4,44,28,2.4,4.2,2.1
53698,石家庄,2015-06-22,25.8,31.6,20.9,2.2,993.3,58,34,2.0,4.8,0.0
53798,邢台,2015-06-22,27.2,32.0,21.3,0.0,983.8,41,30,2.8,6.0,8.5
53698,石家庄,2015-06-23,26.1,29.5,23.6,0.0,994.5,56,47,1.7,4.2,0.0
53798,邢台,2015-06-23,25.4,29.1,22.9,0.0,985.9,59,39,2.0,8.1,0.0
53698,石家庄,2015-06-24,24.9,28.3,22.4,0.0,993.6,64,47,3.3,6.0,0.0
53798,邢台,2015-06-24,21.3,25.2,19.8,0.0,985.5,75,57,4.6,7.1,0.0
53698,石家庄,2015-06-25,24.7,29.3,20.9,0.0,989.5,67,48,2.3,4.3,7.9
53798,邢台,2015-06-25,22.0,25.7,19.3,16.5,980.8,87,67,1.8,4.6,0.0
53698,石家庄,2015-06-26,25.8,31.5,20.3,0.8,987.9,72,45,2.2,4.5,0.0
53798,邢台,2015-06-26,24.8,28.9,20.9,0.0,979.1,80,59,1.9,5.1,0.0
53698,石家庄,2015-06-27,28.9,33.9,23.6,0.0,991.6,61,39,1.7,4.7,0.0
53798,邢台,2015-06-27,27.0,32.0,22.2,0.0,982.7,70,43,2.7,4.1,4.3
53698,石家庄,2015-06-28,29.5,33.9,24.6,0.0,993.2,56,36,2.0,5.6,0.0
53798,邢台,2015-06-28,28.0,32.2,23.1,0.0,984.7,61,42,3.4,7.4,2.4
53698,石家庄,2015-06-29,22.7,30.3,21.2,19.5,992.9,93,50,1.1,3.9,0.0
53798,邢台,2015-06-29,22.0,28.9,19.8,29.6,983.5,89,57,2.5,5.7,0.0
53698,石家庄,2015-06-30,20.1,23.7,18.1,8.2,992.6,85,59,1.9,5.0,0.0
53798,邢台,2015-06-30,19.3,22.1,18.2,0.5,983.2,91,66,3.1,7.2,0.0
53698,石家庄,2015-07-01,29.3,35.6,19.0,0.0,985.8,41,21,2.7,4.9,12.6
53798,邢台,2015-07-01,28.7,35.2,18.3,0.0,976.9,40,18,3.8,6.2,12.9
53698,石家庄,2015-07-02,27.6,33.9,21.0,0.0,991.1,43,18,1.5,5.5,11.6
53798,邢台,2015-07-02,27.1,31.4,20.7,0.0,982.1,41,24,3.3,6.9,12.2
53698,石家庄,2015-07-03,28.1,33.2,23.2,0.0,994.9,39,23,2.1,4.8,13.0
53798,邢台,2015-07-03,27.7,32.4,21.4,0.0,985.4,40,23,4.1,8.8,12.0
53698,石家庄,2015-07-04,25.9,32.8,20.1,0.0,996.3,44,28,2.3,7.2,9.5
53798,邢台,2015-07-04,26.5,33.7,19.3,0.0,986.0,46,25,3.3,6.5,9.8
53698,石家庄,2015-07-05,24.9,29.8,19.4,0.0,997.1,59,41,2.0,4.8,9.0
53798,邢台,2015-07-05,24.9,29.4,19.9,0.0,987.3,57,37,3.4,11.3,9.2
53698,石家庄,2015-07-06,26.6,29.5,23.7,0.0,997.6,59,44,1.7,3.4,0.0
53798,邢台,2015-07-06,25.7,28.8,22.5,0.0,988.1,64,53,2.7,4.9,0.0
53698,石家庄,2015-07-07,28.3,32.6,23.9,0.0,996.3,55,42,1.9,3.8,0.0
53798,邢台,2015-07-07,27.5,31.5,23.6,0.0,987.2,58,45,1.7,3.6,0.0
53698,石家庄,2015-07-08,29.7,35.2,24.4,0.0,997.3,45,24,1.6,4.4,10.4
53798,邢台,2015-07-08,27.8,33.5,22.2,0.0,988.2,49,27,2.6,5.4,11.6
53698,石家庄,2015-07-09,29.1,34.6,23.9,0.0,999.3,44,22,1.8,4.1,0.0
53798,邢台,2015-07-09,27.6,32.6,22.2,0.0,990.1,46,32,2.9,5.4,9.5
53698,石家庄,2015-07-10,29.4,34.6,23.6,0.0,997.7,47,32,2.4,4.9,0.0
53798,邢台,2015-07-10,27.9,32.9,22.6,0.0,988.7,49,32,3.7,6.8,6.0
53698,石家庄,2015-07-11,29.4,34.4,24.2,0.0,994.9,51,35,1.4,4.1,0.0
53798,邢台,2015-07-11,28.2,33.0,22.4,0.0,985.8,58,41,2.8,5.8,10.8
53698,石家庄,2015-07-12,31.7,39.5,25.7,0.0,988.5,46,16,1.7,3.3,10.2
53798,邢台,2015-07-12,30.1,36.2,23.8,0.0,979.9,53,27,2.9,4.3,11.6
53698,石家庄,2015-07-13,32.3,36.2,26.0,0.0,985.6,41,29,1.7,4.4,2.5
53798,邢台,2015-07-13,32.6,36.8,26.4,0.0,976.6,35,25,2.4,6.2,1.3
53698,石家庄,2015-07-14,29.4,32.8,25.3,1.7,990.8,52,35,3.3,6.2,0.0
53798,邢台,2015-07-14,28.5,34.8,25.6,0.0,981.7,49,33,2.7,10.3,0.0
53698,石家庄,2015-07-15,26.0,28.4,23.8,0.4,993.4,67,50,1.1,5.8,0.0
53798,邢台,2015-07-15,25.4,27.4,22.4,0.0,984.4,68,48,2.1,7.4,0.0
53698,石家庄,2015-07-16,21.9,26.0,19.4,38.2,995.2,87,64,1.4,3.9,0.0
53798,邢台,2015-07-16,21.7,25.7,19.6,7.6,985.4,79,60,4.6,7.3,1.5
53698,石家庄,2015-07-17,24.1,28.7,21.9,0.0,994.4,75,58,1.8,4.4,0.0
53798,邢台,2015-07-17,22.9,28.7,19.4,14.7,985.1,79,56,3.6,9.6,2.7
53698,石家庄,2015-07-18,24.5,28.8,20.5,0.0,993.7,75,55,1.3,4.9,0.0
53798,邢台,2015-07-18,22.5,27.8,19.4,4.1,984.7,83,64,3.4,6.6,0.0
53698,石家庄,2015-07-19,24.3,27.1,20.9,3.7,995.1,80,63,1.2,4.7,0.0
53798,邢台,2015-07-19,23.9,27.4,20.0,0.0,985.7,77,66,1.9,5.4,0.0
53698,石家庄,2015-07-20,25.9,29.5,23.0,0.0,995.1,78,60,1.2,3.3,0.0
53798,邢台,2015-07-20,25.0,29.5,21.4,0.0,985.9,79,59,2.5,3.9,5.6
53698,石家庄,2015-07-21,26.3,29.8,24.0,1.1,992.9,80,64,1.3,3.9,0.9
53798,邢台,2015-07-21,25.2,30.1,22.5,1.0,984.1,78,57,2.4,9.1,0.5
53698,石家庄,2015-07-22,26.3,31.4,20.8,0.0,992.0,74,52,2.1,3.2,6.8
53798,邢台,2015-07-22,25.3,29.7,21.7,0.0,983.0,80,62,2.2,4.3,5.5
53698,石家庄,2015-07-23,27.9,33.1,23.8,0.0,991.6,66,39,1.8,5.0,3.7
53798,邢台,2015-07-23,24.6,31.0,23.1,3.5,982.9,78,57,3.0,7.2,0.0
53698,石家庄,2015-07-24,27.8,32.5,22.4,0.0,989.7,63,39,1.4,5.9,8.7
53798,邢台,2015-07-24,25.1,30.3,20.6,0.5,980.7,76,52,3.4,8.4,4.4
53698,石家庄,2015-07-25,29.4,34.5,23.6,0.0,988.6,54,43,3.0,5.1,11.0
53798,邢台,2015-07-25,27.4,34.3,20.4,0.0,980.0,61,33,3.8,6.0,12.0
53698,石家庄,2015-07-26,31.0,35.3,25.6,0.0,990.7,60,44,1.3,4.5,5.9
53798,邢台,2015-07-26,29.3,34.9,23.8,0.0,982.0,67,45,3.2,5.8,8.5
53698,石家庄,2015-07-27,31.0,35.4,27.2,0.0,991.5,68,49,2.2,5.1,0.0
53798,邢台,2015-07-27,30.0,34.8,25.2,0.0,982.7,67,47,2.6,6.5,7.7
53698,石家庄,2015-07-28,29.7,34.4,26.1,0.0,989.9,77,48,1.9,3.9,0.0
53798,邢台,2015-07-28,28.8,32.2,25.4,0.0,981.1,81,60,2.7,5.9,0.0
53698,石家庄,2015-07-29,28.5,32.8,24.9,0.0,989.1,82,55,1.9,6.7,0.0
53798,邢台,2015-07-29,28.9,33.6,24.3,1.9,979.6,78,56,1.8,15.7,0.0
53698,石家庄,2015-07-30,26.7,30.0,23.2,0.0,990.8,82,66,1.4,4.3,0.0
53798,邢台,2015-07-30,26.9,30.7,23.3,0.0,981.8,83,64,2.2,4.1,0.0
53698,石家庄,2015-07-31,23.3,26.8,22.3,12.0,994.6,96,86,2.8,4.4,0.0
53798,邢台,2015-07-31,24.4,27.9,22.6,1.9,984.9,92,79,3.7,7.8,0.0
53698,石家庄,2015-08-01,24.1,27.2,22.3,7.9,994.7,96,80,1.4,2.9,0.0
53798,邢台,2015-08-01,24.5,26.9,22.2,19.7,985.5,93,83,1.9,6.0,0.0
53698,石家庄,2015-08-02,27.7,32.6,23.5,1.4,990.3,87,61,1.5,4.5,4.8
53798,邢台,2015-08-02,27.9,31.6,24.0,0.1,981.0,86,70,2.2,7.6,0.0
53698,石家庄,2015-08-03,23.1,30.0,21.5,106.2,990.5,94,80,2.1,9.2,0.0
53798,邢台,2015-08-03,24.7,29.9,21.2,25.5,980.4,88,69,4.6,11.9,0.0
53698,石家庄,2015-08-04,27.0,32.0,21.9,0.0,989.8,65,48,3.1,5.8,12.3
53798,邢台,2015-08-04,25.7,30.5,21.8,0.0,981.4,71,48,3.3,6.0,10.1
53698,石家庄,2015-08-05,27.7,32.7,23.2,0.0,990.3,72,48,1.8,5.4,10.3
53798,邢台,2015-08-05,27.1,33.5,23.1,0.0,981.1,64,26,3.3,7.0,5.7
53698,石家庄,2015-08-06,26.9,30.4,22.8,0.0,993.7,64,57,2.0,3.9,3.5
53798,邢台,2015-08-06,25.3,30.2,20.2,0.0,984.9,75,55,2.1,6.1,10.5
53698,石家庄,2015-08-07,27.4,31.3,23.4,0.0,999.2,77,57,1.7,3.4,0.0
53798,邢台,2015-08-07,27.0,30.4,22.5,0.0,990.2,75,55,1.9,4.1,8.0
53698,石家庄,2015-08-08,26.8,30.5,22.3,0.0,1000.8,75,57,0.7,3.7,0.0
53798,邢台,2015-08-08,26.6,30.4,22.4,0.0,991.8,75,58,1.7,4.6,2.8
53698,石家庄,2015-08-09,28.2,33.3,24.3,0.0,998.8,69,44,1.6,3.6,7.4
53798,邢台,2015-08-09,27.3,31.9,23.0,0.0,989.8,74,54,2.2,4.5,10.0
53698,石家庄,2015-08-10,28.8,34.4,24.4,0.0,997.5,71,38,2.0,3.7,7.1
53798,邢台,2015-08-10,28.2,32.6,23.4,0.0,988.6,68,45,2.3,5.0,10.8
53698,石家庄,2015-08-11,28.9,33.0,24.9,0.0,996.6,65,46,1.6,3.1,2.1
53798,邢台,2015-08-11,27.6,32.9,23.5,0.0,987.7,65,36,3.4,4.8,9.0
53698,石家庄,2015-08-12,29.2,33.9,26.0,0.0,995.5,61,43,2.3,4.3,8.1
53798,邢台,2015-08-12,28.8,33.9,24.1,0.0,986.7,60,35,3.6,5.5,6.9
53698,石家庄,2015-08-13,29.4,34.9,23.6,0.0,992.3,57,30,2.0,3.9,10.9
53798,邢台,2015-08-13,28.5,34.3,22.7,0.0,983.5,58,30,2.5,5.9,10.0
53698,石家庄,2015-08-14,28.2,33.4,25.1,0.0,991.8,60,37,2.1,4.0,4.0
53798,邢台,2015-08-14,27.2,32.5,23.3,0.0,982.9,61,29,2.4,5.8,2.4
53698,石家庄,2015-08-15,28.8,34.4,24.2,0.0,993.3,52,28,1.7,3.6,11.5
53798,邢台,2015-08-15,27.9,33.6,21.4,0.0,984.3,52,30,2.7,5.1,11.4
53698,石家庄,2015-08-16,29.1,34.6,24.1,0.0,993.7,51,27,2.5,5.3,11.6
53798,邢台,2015-08-16,28.3,34.3,21.1,0.0,985.0,47,24,3.3,6.1,10.3
53698,石家庄,2015-08-17,28.2,32.2,25.0,0.0,993.6,62,47,2.1,4.2,5.7
53798,邢台,2015-08-17,27.6,32.4,23.1,0.0,984.9,64,44,2.5,6.0,0.0
53698,石家庄,2015-08-18,25.4,29.3,21.9,0.5,998.0,86,67,1.5,6.2,0.0
53798,邢台,2015-08-18,25.3,29.1,22.4,0.0,988.4,86,64,4.5,12.8,0.0
53698,石家庄,2015-08-19,24.6,28.3,21.5,4.6,999.1,78,61,1.4,3.9,6.0
53798,邢台,2015-08-19,24.3,29.1,20.7,0.2,990.1,75,55,3.7,8.6,0.0
53698,石家庄,2015-08-20,27.0,33.9,22.4,0.0,996.3,68,19,1.6,4.2,8.9
53798,邢台,2015-08-20,25.9,30.9,21.6,0.0,987.7,67,40,2.4,5.7,6.3
53698,石家庄,2015-08-21,27.7,33.5,22.9,0.0,994.2,52,31,1.9,4.9,11.3
53798,邢台,2015-08-21,27.5,32.2,21.6,0.0,985.2,50,24,3.5,7.2,11.2
53698,石家庄,2015-08-22,28.7,34.2,23.1,0.0,992.8,46,28,2.2,3.8,12.0
53798,邢台,2015-08-22,27.0,33.2,22.4,0.5,983.7,51,29,3.1,7.2,8.2
53698,石家庄,2015-08-23,24.0,29.9,18.6,44.8,996.2,69,46,1.7,9.1,4.1
53798,邢台,2015-08-23,23.5,29.3,18.7,13.2,986.8,68,46,4.0,12.0,5.2
53698,石家庄,2015-08-24,22.4,27.7,19.5,3.4,999.3,77,53,1.8,5.9,0.9
53798,邢台,2015-08-24,21.8,26.8,19.0,5.8,989.8,78,54,3.6,8.5,4.7
53698,石家庄,2015-08-25,24.4,29.0,20.8,0.0,998.4,72,50,1.8,3.3,9.9
53798,邢台,2015-08-25,22.9,27.7,19.7,0.3,989.2,73,52,3.5,6.3,5.4
53698,石家庄,2015-08-26,25.7,31.0,21.1,0.0,997.6,64,42,1.8,3.6,10.4
53798,邢台,2015-08-26,24.4,29.4,18.7,0.0,988.5,65,41,2.3,4.7,8.5
53698,石家庄,2015-08-27,26.5,31.3,21.7,0.0,997.5,63,43,1.7,4.0,9.9
53798,邢台,2015-08-27,25.6,31.0,19.3,0.0,988.5,62,40,2.6,5.3,9.8
53698,石家庄,2015-08-28,25.9,32.1,21.5,0.0,995.9,61,35,1.6,3.2,8.3
53798,邢台,2015-08-28,24.6,31.3,20.5,0.0,986.7,67,41,2.9,9.0,7.0
53698,石家庄,2015-08-29,25.0,29.8,20.2,0.0,996.3,68,51,1.9,4.3,8.9
53798,邢台,2015-08-29,24.4,29.8,18.9,0.0,987.3,68,48,2.6,4.5,10.0
53698,石家庄,2015-08-30,23.7,26.4,21.0,0.5,997.9,79,63,1.8,4.9,2.7
53798,邢台,2015-08-30,22.8,25.7,20.0,8.7,988.9,80,63,2.3,7.1,2.3
53698,石家庄,2015-08-31,21.0,24.3,19.1,1.7,1000.2,87,67,2.0,4.8,6.7
53798,邢台,2015-08-31,20.9,24.5,19.2,25.6,990.4,88,64,2.5,7.7,4.5
53698,石家庄,2015-09-01,21.1,24.3,18.9,0.4,1000.7,79,61,2.4,5.7,0.0
53798,邢台,2015-09-01,20.4,23.7,18.1,0.0,990.9,80,59,5.1,11.1,1.6
53698,石家庄,2015-09-02,24.3,30.1,20.2,0.0,1001.7,62,37,2.0,3.1,10.2
53798,邢台,2015-09-02,23.1,28.2,18.4,0.0,992.5,65,44,3.1,6.7,10.1
53698,石家庄,2015-09-03,25.4,30.5,20.8,0.0,1002.2,59,42,2.1,3.8,10.4
53798,邢台,2015-09-03,23.9,29.9,18.4,0.0,993.2,62,38,3.0,4.5,10.5
53698,石家庄,2015-09-04,21.7,26.1,19.7,2.6,999.6,88,61,0.8,2.8,0.0
53798,邢台,2015-09-04,21.1,25.6,19.0,2.6,990.6,83,56,2.8,4.5,0.0
53698,石家庄,2015-09-05,20.2,22.7,19.0,6.5,997.0,93,77,1.6,3.2,0.0
53798,邢台,2015-09-05,19.5,23.1,16.3,8.1,987.6,93,72,1.9,3.9,0.0
53698,石家庄,2015-09-06,18.0,20.7,16.6,10.9,1002.0,93,76,2.1,5.2,0.0
53798,邢台,2015-09-06,18.1,21.5,16.2,21.3,992.0,92,72,4.8,7.5,0.0
53698,石家庄,2015-09-07,22.0,27.3,17.3,0.0,1001.8,68,42,1.5,4.1,9.9
53798,邢台,2015-09-07,21.1,26.3,15.7,0.0,992.7,67,38,2.5,4.7,10.0
53698,石家庄,2015-09-08,22.4,27.4,17.3,0.0,1002.6,67,39,1.4,3.2,0.0
53798,邢台,2015-09-08,22.6,27.7,17.7,0.0,993.2,59,36,2.0,4.8,8.6
53698,石家庄,2015-09-09,21.1,23.9,19.5,0.9,1006.5,81,57,1.3,3.4,0.0
53798,邢台,2015-09-09,19.4,24.2,18.4,9.3,997.1,88,52,3.5,5.2,0.0
53698,石家庄,2015-09-10,17.1,20.8,13.6,44.8,1008.0,95,78,2.0,4.8,0.0
53798,邢台,2015-09-10,17.8,20.2,13.8,17.9,997.6,93,82,4.4,9.7,0.0
53698,石家庄,2015-09-11,15.9,21.6,12.9,3.0,1005.0,87,60,1.0,2.2,3.4
53798,邢台,2015-09-11,15.0,18.8,12.6,5.6,995.7,88,73,2.7,8.2,0.0
53698,石家庄,2015-09-12,20.4,26.0,15.2,0.0,1006.9,42,23,2.4,6.9,11.3
53798,邢台,2015-09-12,19.4,23.8,15.1,0.0,997.8,44,24,4.3,10.2,10.3
53698,石家庄,2015-09-13,21.8,27.6,16.9,0.0,1005.0,48,30,2.4,4.0,10.1
53798,邢台,2015-09-13,19.7,26.3,13.2,0.0,996.0,55,31,4.0,6.1,10.6
53698,石家庄,2015-09-14,20.4,25.5,16.3,0.0,1005.4,71,47,1.2,3.4,8.8
53798,邢台,2015-09-14,20.4,25.5,14.7,0.0,995.8,64,37,2.0,4.7,9.8
53698,石家庄,2015-09-15,19.9,25.6,16.0,0.0,1007.2,70,41,1.4,3.2,8.2
53798,邢台,2015-09-15,19.3,25.3,14.2,0.0,997.8,67,37,2.3,4.9,3.2
53698,石家庄,2015-09-16,21.2,26.6,16.6,0.0,1006.1,67,47,2.0,3.4,6.0
53798,邢台,2015-09-16,20.6,26.7,15.2,0.0,996.6,66,42,3.7,5.2,1.6
53698,石家庄,2015-09-17,22.3,27.8,18.1,0.0,1004.9,72,45,1.5,3.3,4.6
53798,邢台,2015-09-17,22.7,28.4,16.9,0.0,995.4,63,36,3.3,4.6,7.6
53698,石家庄,2015-09-18,24.1,29.3,20.1,0.9,1004.5,67,41,1.5,3.3,8.4
53798,邢台,2015-09-18,22.3,27.6,19.1,0.0,995.3,70,48,2.4,5.4,6.6
53698,石家庄,2015-09-19,23.1,28.7,19.1,0.0,1004.6,66,36,2.0,3.1,8.9
53798,邢台,2015-09-19,22.8,28.9,17.3,0.0,995.3,60,28,2.6,5.1,9.5
53698,石家庄,2015-09-20,23.0,28.2,19.2,0.0,1000.8,60,43,1.5,4.0,6.8
53798,邢台,2015-09-20,22.7,28.1,18.2,0.0,991.6,52,32,3.5,6.1,6.6
53698,石家庄,2015-09-21,22.9,27.4,18.5,0.0,998.7,66,46,1.6,3.2,0.0
53798,邢台,2015-09-21,22.6,29.0,16.7,0.0,989.6,59,33,3.7,7.5,6.9
53698,石家庄,2015-09-22,21.3,25.0,19.7,0.1,997.1,79,59,1.3,3.1,0.0
53798,邢台,2015-09-22,21.5,24.7,18.7,0.0,988.0,71,55,3.1,8.2,0.0
53698,石家庄,2015-09-23,21.6,26.9,15.4,0.0,997.1,73,44,1.2,2.8,6.4
53798,邢台,2015-09-23,21.3,26.8,16.1,0.0,988.0,70,41,2.2,4.5,1.8
53698,石家庄,2015-09-24,23.3,29.0,18.9,0.0,996.4,67,37,1.0,3.4,8.4
53798,邢台,2015-09-24,23.4,28.7,19.4,0.0,987.2,59,37,3.2,5.4,0.0
53698,石家庄,2015-09-25,22.2,27.6,16.9,0.0,999.0,60,28,1.5,3.3,11.2
53798,邢台,2015-09-25,21.9,26.6,17.5,0.0,989.5,57,30,3.1,8.2,9.4
53698,石家庄,2015-09-26,21.3,28.0,14.4,0.0,1001.2,54,30,1.9,4.9,10.0
53798,邢台,2015-09-26,21.7,27.6,16.1,0.0,992.0,48,24,3.5,5.9,7.3
53698,石家庄,2015-09-27,23.3,29.6,18.1,0.0,1001.3,53,35,1.5,4.1,9.7
53798,邢台,2015-09-27,23.2,29.7,17.3,0.0,991.9,54,33,2.2,4.7,5.0
53698,石家庄,2015-09-28,19.0,23.3,17.6,4.5,1009.1,82,52,2.5,3.9,0.0
53798,邢台,2015-09-28,19.5,24.8,17.1,0.3,998.7,77,55,6.4,10.9,0.0
53698,石家庄,2015-09-29,15.5,17.7,15.2,25.0,1014.7,97,90,2.1,3.4,0.0
53798,邢台,2015-09-29,16.3,17.2,15.4,1.3,1003.9,97,93,5.7,9.1,0.0
53698,石家庄,2015-09-30,15.5,17.5,14.3,2.2,1007.8,91,75,0.9,2.8,0.0
53798,邢台,2015-09-30,15.6,18.9,13.4,4.9,998.2,86,65,2.8,8.1,0.0
53698,石家庄,2015-10-01,19.5,24.8,15.2,1.6,1003.1,32,19,5.2,12.2,10.4
53798,邢台,2015-10-01,19.6,25.3,13.6,0.9,994.1,34,17,2.9,11.6,10.2
53698,石家庄,2015-10-02,20.5,28.0,16.1,0.0,1001.1,39,20,2.5,6.1,10.3
53798,邢台,2015-10-02,19.5,25.6,13.5,0.0,992.0,34,20,4.1,6.7,8.1
53698,石家庄,2015-10-03,20.4,25.8,16.2,0.0,1007.6,44,26,2.3,3.7,9.0
53798,邢台,2015-10-03,20.7,25.7,16.3,0.0,998.3,37,23,3.5,6.9,9.8
53698,石家庄,2015-10-04,19.8,26.3,15.1,0.0,1009.7,53,29,2.1,4.4,9.2
53798,邢台,2015-10-04,20.2,26.7,14.3,0.0,1000.4,44,25,3.9,5.9,7.8
53698,石家庄,2015-10-05,21.2,28.4,15.2,0.0,1006.3,57,34,1.4,4.4,9.5
53798,邢台,2015-10-05,21.2,28.5,13.7,0.0,997.4,48,26,4.3,5.5,9.2
53698,石家庄,2015-10-06,21.2,26.9,16.5,0.0,1004.1,56,39,1.6,3.9,0.0
53798,邢台,2015-10-06,20.7,25.5,14.3,0.0,994.9,55,38,2.7,5.7,6.2
53698,石家庄,2015-10-07,23.0,28.7,17.9,0.0,1001.8,57,32,2.4,4.9,9.5
53798,邢台,2015-10-07,20.7,26.7,16.3,1.7,992.9,65,33,4.6,7.7,9.4
53698,石家庄,2015-10-08,16.3,22.6,13.1,0.0,1008.1,41,18,1.6,3.9,4.3
53798,邢台,2015-10-08,16.0,19.8,13.6,0.0,998.3,44,18,4.0,10.4,7.2
53698,石家庄,2015-10-09,18.6,25.9,13.2,0.0,999.7,23,12,3.8,7.3,10.4
53798,邢台,2015-10-09,19.5,25.9,11.3,0.0,991.2,15,8,4.0,8.9,10.7
53698,石家庄,2015-10-10,13.5,17.8,7.5,0.0,1006.3,35,18,1.7,8.3,10.3
53798,邢台,2015-10-10,12.4,19.9,7.4,0.0,996.5,35,16,2.9,8.4,10.2
53698,石家庄,2015-10-11,17.3,23.7,10.4,0.0,1007.8,25,19,2.6,5.6,10.6
53798,邢台,2015-10-11,16.3,24.8,9.1,0.0,998.2,25,12,4.4,7.3,10.5
53698,石家庄,2015-10-12,18.8,25.9,12.6,0.0,1009.9,29,16,1.5,4.1,9.9
53798,邢台,2015-10-12,18.3,24.8,12.5,0.0,1000.9,27,12,3.5,6.5,10.6
53698,石家庄,2015-10-13,19.2,26.3,14.2,0.0,1007.9,39,20,2.0,3.4,8.5
53798,邢台,2015-10-13,20.2,26.9,13.4,0.0,998.5,29,16,3.3,5.8,9.6
53698,石家庄,2015-10-14,20.3,25.7,16.0,0.0,1004.5,44,28,1.9,3.2,7.5
53798,邢台,2015-10-14,19.1,24.4,14.8,0.0,995.0,44,22,2.1,4.6,4.7
53698,石家庄,2015-10-15,21.1,28.4,15.6,0.0,1005.0,41,19,2.0,4.0,10.6
53798,邢台,2015-10-15,19.3,26.2,13.5,0.0,996.0,46,26,2.8,4.7,8.9
53698,石家庄,2015-10-16,19.0,26.7,13.5,0.0,1005.1,53,31,1.5,3.7,10.0
53798,邢台,2015-10-16,20.1,27.5,13.8,0.0,995.7,43,23,3.9,7.0,6.9
53698,石家庄,2015-10-17,20.6,26.6,16.4,0.0,1004.4,52,36,1.8,3.3,3.9
53798,邢台,2015-10-17,20.7,27.8,14.7,0.0,994.9,47,29,2.7,4.5,7.7
53698,石家庄,2015-10-18,15.9,21.0,13.5,0.0,1011.3,69,45,2.2,3.9,0.0
53798,邢台,2015-10-18,16.9,22.4,12.5,4.1,1000.7,70,42,6.3,10.6,0.0
53698,石家庄,2015-10-19,14.7,20.4,10.1,0.0,1004.4,78,58,0.9,3.2,6.9
53798,邢台,2015-10-19,15.6,20.3,12.1,0.0,995.0,79,67,3.1,4.9,1.7
53698,石家庄,2015-10-20,15.2,16.2,13.9,0.0,1004.0,83,76,1.7,2.7,0.0
53798,邢台,2015-10-20,15.9,18.9,14.1,0.0,993.8,84,69,2.1,5.1,0.0
53698,石家庄,2015-10-21,11.2,15.0,9.4,3.7,1009.9,85,67,2.2,4.1,0.0
53798,邢台,2015-10-21,11.6,14.8,8.9,0.3,999.2,85,70,5.1,9.1,0.0
53698,石家庄,2015-10-22,8.6,9.6,8.0,9.5,1012.0,98,97,1.3,3.2,0.0
53798,邢台,2015-10-22,8.9,9.5,8.0,0.9,1001.7,99,94,3.1,8.2,0.0
53698,石家庄,2015-10-23,11.6,15.8,9.0,1.8,1006.8,93,78,1.4,3.7,4.8
53798,邢台,2015-10-23,10.4,13.4,8.7,3.9,997.6,96,84,1.4,3.2,0.0
53698,石家庄,2015-10-24,12.8,17.4,9.3,0.5,1011.5,90,68,2.3,5.2,0.0
53798,邢台,2015-10-24,13.2,18.9,10.3,0.0,1001.4,87,60,4.8,7.1,3.6
53698,石家庄,2015-10-25,11.8,13.3,10.5,4.5,1014.8,90,75,0.7,2.0,0.0
53798,邢台,2015-10-25,11.2,13.1,8.2,5.2,1004.6,76,59,5.0,6.9,0.0
53698,石家庄,2015-10-26,11.5,16.5,8.4,0.6,1007.7,63,21,2.5,7.2,2.3
53798,邢台,2015-10-26,10.1,15.8,7.3,1.9,998.4,77,25,1.9,6.3,0.0
53698,石家庄,2015-10-27,12.9,19.5,9.1,0.0,1005.5,34,18,2.9,5.7,9.1
53798,邢台,2015-10-27,12.5,18.7,6.9,0.0,996.2,35,17,3.8,7.3,9.4
53698,石家庄,2015-10-28,10.2,15.0,6.2,0.0,1010.0,52,26,1.3,3.9,9.5
53798,邢台,2015-10-28,10.9,14.2,8.5,0.0,1000.0,44,26,4.9,10.1,9.0
53698,石家庄,2015-10-29,8.3,13.9,3.9,0.0,1014.1,63,32,1.6,2.9,8.8
53798,邢台,2015-10-29,7.8,13.0,4.1,0.0,1004.2,57,33,3.6,5.6,8.9
53698,石家庄,2015-10-30,8.4,14.4,2.9,0.0,1019.0,59,29,1.4,3.5,9.5
53798,邢台,2015-10-30,8.5,13.7,4.0,0.0,1009.1,50,28,2.7,5.8,9.1
53698,石家庄,2015-10-31,10.5,17.0,3.4,0.0,1018.7,47,21,1.7,4.1,8.6
53798,邢台,2015-10-31,9.1,14.1,5.6,0.0,1009.0,56,36,3.1,4.9,1.5
53698,石家庄,2015-11-01,12.8,19.7,7.4,0.0,1011.9,44,17,1.4,3.1,8.0
53798,邢台,2015-11-01,11.5,17.0,7.7,0.0,1002.7,56,29,2.1,4.3,7.1
53698,石家庄,2015-11-02,15.0,20.4,10.0,0.0,1009.2,37,21,3.0,4.7,9.1
53798,邢台,2015-11-02,13.8,19.9,8.0,0.0,999.8,36,21,5.4,9.2,8.3
53698,石家庄,2015-11-03,10.8,17.0,5.6,0.0,1009.4,63,39,1.3,3.1,6.4
53798,邢台,2015-11-03,12.7,18.9,5.8,0.0,999.4,52,35,4.4,8.2,7.0
53698,石家庄,2015-11-04,12.1,16.8,8.0,0.0,1009.7,67,45,0.8,2.4,0.0
